date,state,district,pincode,demo_age_5_17,demo_age_17_
24-12-2025,Tamil Nadu,Chengalpattu,603313,1,0
24-12-2025,Tamil Nadu,Chengalpattu,603401,0,2
24-12-2025,Tamil Nadu,Chennai,600003,1,7
24-12-2025,Tamil Nadu,Chennai,600008,1,6
24-12-2025,Tamil Nadu,Chennai,600011,2,31
24-12-2025,Tamil Nadu,Chennai,600012,4,55
24-12-2025,Tamil Nadu,Chennai,600017,1,19
24-12-2025,Tamil Nadu,Chennai,600028,4,32
24-12-2025,Tamil Nadu,Chennai,600049,2,21
24-12-2025,Tamil Nadu,Chennai,600061,0,8
24-12-2025,Tamil Nadu,Chennai,600068,0,5
24-12-2025,Tamil Nadu,Chennai,600081,2,45
24-12-2025,Tamil Nadu,Chennai,600082,3,35
24-12-2025,Tamil Nadu,Chennai,600084,0,5
24-12-2025,Tamil Nadu,Chennai,600085,5,15
24-12-2025,Tamil Nadu,Chennai,600095,2,8
24-12-2025,Tamil Nadu,Chennai,600102,1,5
24-12-2025,Tamil Nadu,Chennai,600118,11,43
24-12-2025,Tamil Nadu,Coimbatore,641005,2,7
24-12-2025,Tamil Nadu,Coimbatore,641011,1,1
24-12-2025,Tamil Nadu,Coimbatore,641036,0,4
24-12-2025,Tamil Nadu,Coimbatore,641039,2,8
24-12-2025,Tamil Nadu,Coimbatore,641048,10,19
24-12-2025,Tamil Nadu,Coimbatore,641108,2,7
24-12-2025,Tamil Nadu,Coimbatore,641201,0,5
24-12-2025,Tamil Nadu,Coimbatore,641407,0,5
24-12-2025,Tamil Nadu,Coimbatore,641653,4,23
24-12-2025,Tamil Nadu,Coimbatore,641671,0,5
24-12-2025,Tamil Nadu,Coimbatore,642001,5,15
24-12-2025,Tamil Nadu,Coimbatore,642004,0,17
24-12-2025,Tamil Nadu,Coimbatore,642107,0,7
24-12-2025,Tamil Nadu,Coimbatore,642127,2,3
24-12-2025,Tamil Nadu,Coimbatore,642202,1,6
24-12-2025,Tamil Nadu,Cuddalore,605106,1,2
24-12-2025,Tamil Nadu,Cuddalore,606003,1,12
24-12-2025,Tamil Nadu,Cuddalore,606302,0,9
24-12-2025,Tamil Nadu,Cuddalore,607002,4,24
24-12-2025,Tamil Nadu,Cuddalore,607106,10,32
24-12-2025,Tamil Nadu,Cuddalore,607109,2,5
24-12-2025,Tamil Nadu,Cuddalore,607112,3,5
24-12-2025,Tamil Nadu,Cuddalore,607804,3,9
24-12-2025,Tamil Nadu,Cuddalore,608301,4,27
24-12-2025,Tamil Nadu,Cuddalore,608305,1,5
24-12-2025,Tamil Nadu,Cuddalore,608502,1,18
24-12-2025,Tamil Nadu,Cuddalore,608602,2,12
24-12-2025,Tamil Nadu,Cuddalore,608702,4,11
24-12-2025,Tamil Nadu,Dharmapuri,635202,2,18
24-12-2025,Tamil Nadu,Dharmapuri,635302,2,12
24-12-2025,Tamil Nadu,Dharmapuri,635303,5,6
24-12-2025,Tamil Nadu,Dharmapuri,636705,4,13
24-12-2025,Tamil Nadu,Dharmapuri,636806,1,8
24-12-2025,Tamil Nadu,Dharmapuri,636808,8,25
24-12-2025,Tamil Nadu,Dharmapuri,636810,15,33
24-12-2025,Tamil Nadu,Dindigul,624001,3,29
24-12-2025,Tamil Nadu,Dindigul,624002,2,18
24-12-2025,Tamil Nadu,Dindigul,624003,4,20
24-12-2025,Tamil Nadu,Dindigul,624005,4,22
24-12-2025,Tamil Nadu,Dindigul,624211,2,8
24-12-2025,Tamil Nadu,Dindigul,624215,3,4
24-12-2025,Tamil Nadu,Dindigul,624601,1,31
24-12-2025,Tamil Nadu,Dindigul,624613,3,13
24-12-2025,Tamil Nadu,Dindigul,624702,0,7
24-12-2025,Tamil Nadu,Dindigul,624712,1,2
24-12-2025,Tamil Nadu,Erode,638011,2,16
24-12-2025,Tamil Nadu,Erode,638051,0,28
24-12-2025,Tamil Nadu,Erode,638052,2,20
24-12-2025,Tamil Nadu,Erode,638054,0,8
24-12-2025,Tamil Nadu,Erode,638055,0,3
24-12-2025,Tamil Nadu,Erode,638112,6,15
24-12-2025,Tamil Nadu,Erode,638152,0,3
24-12-2025,Tamil Nadu,Erode,638315,1,30
24-12-2025,Tamil Nadu,Erode,638401,2,23
24-12-2025,Tamil Nadu,Erode,638402,3,24
24-12-2025,Tamil Nadu,Erode,638451,0,10
24-12-2025,Tamil Nadu,Erode,638452,3,7
24-12-2025,Tamil Nadu,Erode,638458,1,8
24-12-2025,Tamil Nadu,Erode,638459,2,11
24-12-2025,Tamil Nadu,Erode,638476,3,21
24-12-2025,Tamil Nadu,Kallakurichi,605754,0,1
24-12-2025,Tamil Nadu,Kallakurichi,606102,1,4
24-12-2025,Tamil Nadu,Kallakurichi,606207,0,3
24-12-2025,Tamil Nadu,Kallakurichi,606209,0,2
24-12-2025,Tamil Nadu,Kallakurichi,606402,0,7
24-12-2025,Tamil Nadu,Kancheepuram,600048,2,21
24-12-2025,Tamil Nadu,Kancheepuram,600064,3,13
24-12-2025,Tamil Nadu,Kancheepuram,600073,2,16
24-12-2025,Tamil Nadu,Kancheepuram,600114,0,9
24-12-2025,Tamil Nadu,Kancheepuram,600116,0,6
24-12-2025,Tamil Nadu,Kancheepuram,600119,1,6
24-12-2025,Tamil Nadu,Kancheepuram,600128,0,9
24-12-2025,Tamil Nadu,Kancheepuram,600130,0,2
24-12-2025,Tamil Nadu,Kancheepuram,600131,0,3
24-12-2025,Tamil Nadu,Kancheepuram,602105,1,13
24-12-2025,Tamil Nadu,Kancheepuram,602109,0,1
24-12-2025,Tamil Nadu,Kancheepuram,603002,1,5
24-12-2025,Tamil Nadu,Kancheepuram,603103,0,15
24-12-2025,Tamil Nadu,Kancheepuram,603105,4,1
24-12-2025,Tamil Nadu,Kancheepuram,603108,2,4
24-12-2025,Tamil Nadu,Kancheepuram,603203,1,10
24-12-2025,Tamil Nadu,Kancheepuram,603204,4,11
24-12-2025,Tamil Nadu,Kancheepuram,603209,0,4
24-12-2025,Tamil Nadu,Kancheepuram,603210,2,9
24-12-2025,Tamil Nadu,Kancheepuram,603211,0,3
24-12-2025,Tamil Nadu,Kancheepuram,603302,0,4
24-12-2025,Tamil Nadu,Kancheepuram,603307,2,3
24-12-2025,Tamil Nadu,Kancheepuram,603313,0,2
24-12-2025,Tamil Nadu,Kancheepuram,603319,1,1
24-12-2025,Tamil Nadu,Kancheepuram,603402,0,1
24-12-2025,Tamil Nadu,Kancheepuram,603403,0,4
24-12-2025,Tamil Nadu,Kancheepuram,603406,0,7
24-12-2025,Tamil Nadu,Kancheepuram,631553,0,7
24-12-2025,Tamil Nadu,Kanniyakumari,629003,0,8
24-12-2025,Tamil Nadu,Kanniyakumari,629151,0,2
24-12-2025,Tamil Nadu,Kanniyakumari,629153,3,3
24-12-2025,Tamil Nadu,Kanniyakumari,629158,0,6
24-12-2025,Tamil Nadu,Kanniyakumari,629169,1,0
24-12-2025,Tamil Nadu,Kanniyakumari,629171,0,1
24-12-2025,Tamil Nadu,Kanniyakumari,629172,0,2
24-12-2025,Tamil Nadu,Kanniyakumari,629174,1,5
24-12-2025,Tamil Nadu,Kanniyakumari,629202,1,2
24-12-2025,Tamil Nadu,Kanniyakumari,629301,0,3
24-12-2025,Tamil Nadu,Kanniyakumari,629402,1,1
24-12-2025,Tamil Nadu,Kanniyakumari,629602,0,3
24-12-2025,Tamil Nadu,Kanniyakumari,629804,0,3
24-12-2025,Tamil Nadu,Kanniyakumari,629851,1,2
24-12-2025,Tamil Nadu,Kanyakumari,629152,1,3
24-12-2025,Tamil Nadu,Kanyakumari,629160,0,2
24-12-2025,Tamil Nadu,Kanyakumari,629170,1,2
24-12-2025,Tamil Nadu,Kanyakumari,629175,1,3
24-12-2025,Tamil Nadu,Kanyakumari,629203,1,0
24-12-2025,Tamil Nadu,Kanyakumari,629301,0,2
24-12-2025,Tamil Nadu,Kanyakumari,629401,2,3
24-12-2025,Tamil Nadu,Kanyakumari,629403,0,3
24-12-2025,Tamil Nadu,Kanyakumari,629702,2,2
24-12-2025,Tamil Nadu,Kanyakumari,629804,0,1
24-12-2025,Tamil Nadu,Kanyakumari,629809,0,1
24-12-2025,Tamil Nadu,Karur,621301,0,8
24-12-2025,Tamil Nadu,Karur,621311,1,5
24-12-2025,Tamil Nadu,Karur,639001,2,13
24-12-2025,Tamil Nadu,Karur,639107,1,5
24-12-2025,Tamil Nadu,Karur,639119,0,6
24-12-2025,Tamil Nadu,Karur,639136,0,1
24-12-2025,Tamil Nadu,Karur,639206,0,2
24-12-2025,Tamil Nadu,Krishnagiri,635002,3,1
24-12-2025,Tamil Nadu,Krishnagiri,635102,2,10
24-12-2025,Tamil Nadu,Krishnagiri,635104,3,18
24-12-2025,Tamil Nadu,Krishnagiri,635105,2,16
24-12-2025,Tamil Nadu,Krishnagiri,635117,2,20
24-12-2025,Tamil Nadu,Krishnagiri,635121,3,21
24-12-2025,Tamil Nadu,Krishnagiri,635201,1,6
24-12-2025,Tamil Nadu,Madurai,625001,9,30
24-12-2025,Tamil Nadu,Madurai,625009,5,45
24-12-2025,Tamil Nadu,Madurai,625012,1,36
24-12-2025,Tamil Nadu,Madurai,625014,7,37
24-12-2025,Tamil Nadu,Madurai,625023,0,1
24-12-2025,Tamil Nadu,Madurai,625104,0,1
24-12-2025,Tamil Nadu,Madurai,625106,6,24
24-12-2025,Tamil Nadu,Madurai,625221,3,10
24-12-2025,Tamil Nadu,Madurai,625514,5,19
24-12-2025,Tamil Nadu,Madurai,625529,0,2
24-12-2025,Tamil Nadu,Madurai,625704,1,13
24-12-2025,Tamil Nadu,Mayiladuthurai,609001,1,9
24-12-2025,Tamil Nadu,Mayiladuthurai,609109,0,2
24-12-2025,Tamil Nadu,Mayiladuthurai,609401,0,1
24-12-2025,Tamil Nadu,Mayiladuthurai,609402,0,1
24-12-2025,Tamil Nadu,Nagapattinam,609105,0,3
24-12-2025,Tamil Nadu,Nagapattinam,609114,0,10
24-12-2025,Tamil Nadu,Nagapattinam,609115,0,6
24-12-2025,Tamil Nadu,Nagapattinam,609117,1,3
24-12-2025,Tamil Nadu,Nagapattinam,609204,0,2
24-12-2025,Tamil Nadu,Nagapattinam,609306,2,2
24-12-2025,Tamil Nadu,Nagapattinam,609307,1,5
24-12-2025,Tamil Nadu,Nagapattinam,609403,0,1
24-12-2025,Tamil Nadu,Nagapattinam,609702,1,3
24-12-2025,Tamil Nadu,Nagapattinam,609803,1,0
24-12-2025,Tamil Nadu,Nagapattinam,609806,1,11
24-12-2025,Tamil Nadu,Nagapattinam,609811,1,3
24-12-2025,Tamil Nadu,Nagapattinam,610207,1,3
24-12-2025,Tamil Nadu,Nagapattinam,611109,0,7
24-12-2025,Tamil Nadu,Nagapattinam,611110,0,4
24-12-2025,Tamil Nadu,Nagapattinam,611112,3,11
24-12-2025,Tamil Nadu,Nagapattinam,614808,0,3
24-12-2025,Tamil Nadu,Namakkal,621215,0,2
24-12-2025,Tamil Nadu,Namakkal,636203,1,3
24-12-2025,Tamil Nadu,Namakkal,637003,3,14
24-12-2025,Tamil Nadu,Namakkal,637015,1,7
24-12-2025,Tamil Nadu,Namakkal,637021,0,6
24-12-2025,Tamil Nadu,Namakkal,637207,4,7
24-12-2025,Tamil Nadu,Namakkal,637210,1,3
24-12-2025,Tamil Nadu,Namakkal,637304,2,3
24-12-2025,Tamil Nadu,Namakkal,637409,4,15
24-12-2025,Tamil Nadu,Namakkal,637410,1,5
24-12-2025,Tamil Nadu,Namakkal,637412,1,3
24-12-2025,Tamil Nadu,Namakkal,638010,2,0
24-12-2025,Tamil Nadu,Namakkal,638182,1,5
24-12-2025,Tamil Nadu,Perambalur,621102,0,4
24-12-2025,Tamil Nadu,Perambalur,621103,3,7
24-12-2025,Tamil Nadu,Perambalur,621104,1,8
24-12-2025,Tamil Nadu,Perambalur,621107,1,1
24-12-2025,Tamil Nadu,Perambalur,621109,4,20
24-12-2025,Tamil Nadu,Perambalur,621113,0,5
24-12-2025,Tamil Nadu,Perambalur,621114,0,2
24-12-2025,Tamil Nadu,Perambalur,621133,3,13
24-12-2025,Tamil Nadu,Perambalur,621716,2,9
24-12-2025,Tamil Nadu,Pudukkottai,614801,0,4
24-12-2025,Tamil Nadu,Pudukkottai,621308,4,0
24-12-2025,Tamil Nadu,Pudukkottai,621316,2,26
24-12-2025,Tamil Nadu,Pudukkottai,622001,6,25
24-12-2025,Tamil Nadu,Pudukkottai,622003,1,13
24-12-2025,Tamil Nadu,Pudukkottai,622404,0,3
24-12-2025,Tamil Nadu,Pudukkottai,622503,3,3
24-12-2025,Tamil Nadu,Pudukkottai,622506,2,6
24-12-2025,Tamil Nadu,Ramanathapuram,623120,0,6
24-12-2025,Tamil Nadu,Ramanathapuram,623135,1,7
24-12-2025,Tamil Nadu,Ramanathapuram,623401,2,2
24-12-2025,Tamil Nadu,Ramanathapuram,623406,0,9
24-12-2025,Tamil Nadu,Ramanathapuram,623409,1,3
24-12-2025,Tamil Nadu,Ramanathapuram,623517,5,16
24-12-2025,Tamil Nadu,Ramanathapuram,623518,1,5
24-12-2025,Tamil Nadu,Ramanathapuram,623522,2,11
24-12-2025,Tamil Nadu,Ramanathapuram,623524,1,2
24-12-2025,Tamil Nadu,Ramanathapuram,623604,0,5
24-12-2025,Tamil Nadu,Ramanathapuram,623706,0,1
24-12-2025,Tamil Nadu,Ramanathapuram,623707,9,45
24-12-2025,Tamil Nadu,Ramanathapuram,623711,0,6
24-12-2025,Tamil Nadu,Ramanathapuram,623712,0,3
24-12-2025,Tamil Nadu,Ranipet,631001,0,4
24-12-2025,Tamil Nadu,Ranipet,631101,0,3
24-12-2025,Tamil Nadu,Ranipet,631102,0,1
24-12-2025,Tamil Nadu,Salem,636103,3,9
24-12-2025,Tamil Nadu,Salem,636108,7,15
24-12-2025,Tamil Nadu,Salem,636110,1,4
24-12-2025,Tamil Nadu,Salem,636139,0,5
24-12-2025,Tamil Nadu,Salem,636202,3,3
24-12-2025,Tamil Nadu,Salem,636302,0,16
24-12-2025,Tamil Nadu,Salem,636303,1,17
24-12-2025,Tamil Nadu,Salem,636306,6,12
24-12-2025,Tamil Nadu,Salem,636309,2,7
24-12-2025,Tamil Nadu,Salem,636354,0,11
24-12-2025,Tamil Nadu,Salem,636402,0,3
24-12-2025,Tamil Nadu,Salem,636457,0,3
24-12-2025,Tamil Nadu,Salem,636601,1,2
24-12-2025,Tamil Nadu,Salem,637102,5,17
24-12-2025,Tamil Nadu,Salem,637501,0,9
24-12-2025,Tamil Nadu,Salem,637504,1,7
24-12-2025,Tamil Nadu,Sivaganga,630005,0,2
24-12-2025,Tamil Nadu,Sivaganga,630101,2,5
24-12-2025,Tamil Nadu,Sivaganga,630104,0,4
24-12-2025,Tamil Nadu,Sivaganga,630203,1,1
24-12-2025,Tamil Nadu,Sivaganga,630206,1,3
24-12-2025,Tamil Nadu,Sivaganga,630211,0,9
24-12-2025,Tamil Nadu,Sivaganga,630212,2,3
24-12-2025,Tamil Nadu,Sivaganga,630501,1,7
24-12-2025,Tamil Nadu,Sivaganga,630555,0,2
24-12-2025,Tamil Nadu,Sivaganga,630606,11,11
24-12-2025,Tamil Nadu,Tenkasi,627802,0,1
24-12-2025,Tamil Nadu,Tenkasi,627803,0,5
24-12-2025,Tamil Nadu,Tenkasi,627806,1,7
24-12-2025,Tamil Nadu,Tenkasi,627809,0,5
24-12-2025,Tamil Nadu,Tenkasi,627814,1,3
24-12-2025,Tamil Nadu,Tenkasi,627852,0,2
24-12-2025,Tamil Nadu,Tenkasi,627858,1,1
24-12-2025,Tamil Nadu,Tenkasi,627861,0,1
24-12-2025,Tamil Nadu,Tenkasi,627953,0,3
24-12-2025,Tamil Nadu,Thanjavur,609204,0,1
24-12-2025,Tamil Nadu,Thanjavur,609804,0,5
24-12-2025,Tamil Nadu,Thanjavur,609807,0,5
24-12-2025,Tamil Nadu,Thanjavur,612103,6,10
24-12-2025,Tamil Nadu,Thanjavur,612106,0,0
24-12-2025,Tamil Nadu,Thanjavur,612204,0,3
24-12-2025,Tamil Nadu,Thanjavur,612303,1,4
24-12-2025,Tamil Nadu,Thanjavur,612402,1,2
24-12-2025,Tamil Nadu,Thanjavur,612501,1,5
24-12-2025,Tamil Nadu,Thanjavur,612702,1,5
24-12-2025,Tamil Nadu,Thanjavur,613007,2,5
24-12-2025,Tamil Nadu,Thanjavur,613101,1,5
24-12-2025,Tamil Nadu,Thanjavur,613105,0,2
24-12-2025,Tamil Nadu,Thanjavur,613201,3,6
24-12-2025,Tamil Nadu,Thanjavur,614205,2,10
24-12-2025,Tamil Nadu,Thanjavur,614208,1,2
24-12-2025,Tamil Nadu,Thanjavur,614211,1,1
24-12-2025,Tamil Nadu,Thanjavur,614612,0,21
24-12-2025,Tamil Nadu,Thanjavur,614624,1,1
24-12-2025,Tamil Nadu,Thanjavur,614626,1,11
24-12-2025,Tamil Nadu,Thanjavur,614905,0,5
24-12-2025,Tamil Nadu,Thanjavur,614906,3,5
24-12-2025,Tamil Nadu,The Nilgiris,643004,4,7
24-12-2025,Tamil Nadu,The Nilgiris,643007,0,2
24-12-2025,Tamil Nadu,The Nilgiris,643203,1,0
24-12-2025,Tamil Nadu,The Nilgiris,643213,0,4
24-12-2025,Tamil Nadu,The Nilgiris,643241,1,2
24-12-2025,Tamil Nadu,The Nilgiris,643243,0,1
24-12-2025,Tamil Nadu,Theni,625517,2,11
24-12-2025,Tamil Nadu,Theni,625525,1,0
24-12-2025,Tamil Nadu,Theni,625533,2,7
24-12-2025,Tamil Nadu,Theni,625605,0,9
24-12-2025,Tamil Nadu,Thiruvallur,600095,0,1
24-12-2025,Tamil Nadu,Thiruvallur,601205,1,3
24-12-2025,Tamil Nadu,Thiruvallur,602021,0,1
24-12-2025,Tamil Nadu,Thiruvallur,631209,0,1
24-12-2025,Tamil Nadu,Thiruvarur,609504,1,3
24-12-2025,Tamil Nadu,Thiruvarur,609608,0,3
24-12-2025,Tamil Nadu,Thiruvarur,610109,0,11
24-12-2025,Tamil Nadu,Thiruvarur,610202,3,15
24-12-2025,Tamil Nadu,Thiruvarur,612603,1,6
24-12-2025,Tamil Nadu,Thiruvarur,613701,0,8
24-12-2025,Tamil Nadu,Thiruvarur,614014,3,11
24-12-2025,Tamil Nadu,Thiruvarur,614019,0,3
24-12-2025,Tamil Nadu,Thiruvarur,614208,1,2
24-12-2025,Tamil Nadu,Thiruvarur,614705,2,4
24-12-2025,Tamil Nadu,Thiruvarur,614710,2,7
24-12-2025,Tamil Nadu,Thiruvarur,614717,1,9
24-12-2025,Tamil Nadu,Thoothukkudi,628008,7,22
24-12-2025,Tamil Nadu,Thoothukkudi,628104,1,1
24-12-2025,Tamil Nadu,Thoothukkudi,628302,0,2
24-12-2025,Tamil Nadu,Thoothukkudi,628619,0,6
24-12-2025,Tamil Nadu,Thoothukkudi,628620,0,1
24-12-2025,Tamil Nadu,Thoothukkudi,628714,0,4
24-12-2025,Tamil Nadu,Thoothukkudi,628720,1,5
24-12-2025,Tamil Nadu,Thoothukkudi,628905,1,3
24-12-2025,Tamil Nadu,Tiruchirappalli,620005,8,14
24-12-2025,Tamil Nadu,Tiruchirappalli,620006,3,17
24-12-2025,Tamil Nadu,Tiruchirappalli,620011,1,13
24-12-2025,Tamil Nadu,Tiruchirappalli,620013,4,10
24-12-2025,Tamil Nadu,Tiruchirappalli,620018,0,2
24-12-2025,Tamil Nadu,Tiruchirappalli,621001,0,5
24-12-2025,Tamil Nadu,Tiruchirappalli,621003,1,16
24-12-2025,Tamil Nadu,Tiruchirappalli,621009,3,6
24-12-2025,Tamil Nadu,Tiruchirappalli,621104,0,4
24-12-2025,Tamil Nadu,Tiruchirappalli,621208,1,2
24-12-2025,Tamil Nadu,Tiruchirappalli,621706,2,4
24-12-2025,Tamil Nadu,Tiruchirappalli,621711,1,7
24-12-2025,Tamil Nadu,Tiruchirappalli,621712,2,3
24-12-2025,Tamil Nadu,Tiruchirappalli,622102,1,1
24-12-2025,Tamil Nadu,Tirunelveli,627007,7,14
24-12-2025,Tamil Nadu,Tirunelveli,627110,1,5
24-12-2025,Tamil Nadu,Tirunelveli,627112,0,6
24-12-2025,Tamil Nadu,Tirunelveli,627115,0,3
24-12-2025,Tamil Nadu,Tirunelveli,627116,2,8
24-12-2025,Tamil Nadu,Tirunelveli,627151,0,6
24-12-2025,Tamil Nadu,Tirunelveli,627415,3,4
24-12-2025,Tamil Nadu,Tirunelveli,627417,0,3
24-12-2025,Tamil Nadu,Tirunelveli,627426,1,6
24-12-2025,Tamil Nadu,Tirunelveli,627452,0,6
24-12-2025,Tamil Nadu,Tirunelveli,627502,2,12
24-12-2025,Tamil Nadu,Tirunelveli,627757,2,21
24-12-2025,Tamil Nadu,Tirunelveli,627812,0,11
24-12-2025,Tamil Nadu,Tirunelveli,627851,3,11
24-12-2025,Tamil Nadu,Tirunelveli,627854,0,6
24-12-2025,Tamil Nadu,Tirupattur,635602,0,5
24-12-2025,Tamil Nadu,Tirupattur,635652,0,4
24-12-2025,Tamil Nadu,Tirupattur,635814,0,4
24-12-2025,Tamil Nadu,Tiruppur,638051,0,1
24-12-2025,Tamil Nadu,Tiruppur,638105,0,18
24-12-2025,Tamil Nadu,Tiruppur,638110,1,1
24-12-2025,Tamil Nadu,Tiruppur,638673,2,9
24-12-2025,Tamil Nadu,Tiruppur,638706,1,1
24-12-2025,Tamil Nadu,Tiruppur,638752,0,11
24-12-2025,Tamil Nadu,Tiruppur,641605,3,25
24-12-2025,Tamil Nadu,Tiruppur,641664,7,30
24-12-2025,Tamil Nadu,Tiruppur,641666,5,20
24-12-2025,Tamil Nadu,Tiruppur,641667,2,4
24-12-2025,Tamil Nadu,Tiruppur,642113,2,2
24-12-2025,Tamil Nadu,Tiruppur,642122,0,5
24-12-2025,Tamil Nadu,Tiruppur,642201,1,5
24-12-2025,Tamil Nadu,Tiruppur,642204,0,1
24-12-2025,Tamil Nadu,Tiruppur,642205,1,6
24-12-2025,Tamil Nadu,Tiruppur,642207,1,5
24-12-2025,Tamil Nadu,Tiruvallur,600019,9,25
24-12-2025,Tamil Nadu,Tiruvallur,600071,3,19
24-12-2025,Tamil Nadu,Tiruvallur,600124,2,9
24-12-2025,Tamil Nadu,Tiruvallur,601103,5,11
24-12-2025,Tamil Nadu,Tiruvallur,602002,3,11
24-12-2025,Tamil Nadu,Tiruvallur,602003,0,3
24-12-2025,Tamil Nadu,Tiruvallur,602028,1,7
24-12-2025,Tamil Nadu,Tiruvallur,602108,1,5
24-12-2025,Tamil Nadu,Tiruvallur,631203,4,17
24-12-2025,Tamil Nadu,Tiruvannamalai,604503,0,6
24-12-2025,Tamil Nadu,Tiruvannamalai,606707,0,8
24-12-2025,Tamil Nadu,Tiruvannamalai,606708,3,24
24-12-2025,Tamil Nadu,Tiruvannamalai,606905,5,9
24-12-2025,Tamil Nadu,Tiruvannamalai,606907,1,9
24-12-2025,Tamil Nadu,Tiruvannamalai,632311,1,4
24-12-2025,Tamil Nadu,Tiruvannamalai,632315,0,11
24-12-2025,Tamil Nadu,Tiruvannamalai,632317,2,18
24-12-2025,Tamil Nadu,Tiruvannamalai,632326,0,4
24-12-2025,Tamil Nadu,Vellore,631102,4,5
24-12-2025,Tamil Nadu,Vellore,632010,0,2
24-12-2025,Tamil Nadu,Vellore,632013,4,8
24-12-2025,Tamil Nadu,Vellore,632105,1,5
24-12-2025,Tamil Nadu,Vellore,632113,2,1
24-12-2025,Tamil Nadu,Vellore,632201,0,2
24-12-2025,Tamil Nadu,Vellore,632204,0,4
24-12-2025,Tamil Nadu,Vellore,632312,1,6
24-12-2025,Tamil Nadu,Vellore,632319,3,5
24-12-2025,Tamil Nadu,Vellore,632401,0,15
24-12-2025,Tamil Nadu,Vellore,632507,2,3
24-12-2025,Tamil Nadu,Vellore,632515,0,2
24-12-2025,Tamil Nadu,Vellore,632516,2,5
24-12-2025,Tamil Nadu,Vellore,632519,0,9
24-12-2025,Tamil Nadu,Vellore,632531,0,7
24-12-2025,Tamil Nadu,Vellore,632601,2,16
24-12-2025,Tamil Nadu,Vellore,635602,2,8
24-12-2025,Tamil Nadu,Vellore,635651,4,5
24-12-2025,Tamil Nadu,Vellore,635653,1,6
24-12-2025,Tamil Nadu,Vellore,635701,0,5
24-12-2025,Tamil Nadu,Vellore,635803,0,8
24-12-2025,Tamil Nadu,Vellore,635810,8,26
24-12-2025,Tamil Nadu,Vellore,635852,0,6
24-12-2025,Tamil Nadu,Vellore,635853,0,2
24-12-2025,Tamil Nadu,Villupuram,604101,0,4
24-12-2025,Tamil Nadu,Villupuram,604151,4,4
24-12-2025,Tamil Nadu,Villupuram,604307,3,4
24-12-2025,Tamil Nadu,Villupuram,605106,0,3
24-12-2025,Tamil Nadu,Villupuram,605203,9,4
24-12-2025,Tamil Nadu,Villupuram,605302,1,1
24-12-2025,Tamil Nadu,Villupuram,605401,2,6
24-12-2025,Tamil Nadu,Villupuram,605402,3,9
24-12-2025,Tamil Nadu,Villupuram,605752,0,2
24-12-2025,Tamil Nadu,Villupuram,605759,0,2
24-12-2025,Tamil Nadu,Villupuram,606202,0,10
24-12-2025,Tamil Nadu,Villupuram,606206,0,13
24-12-2025,Tamil Nadu,Villupuram,607104,0,2
24-12-2025,Tamil Nadu,Villupuram,607109,0,1
24-12-2025,Tamil Nadu,Villupuram,607202,1,3
24-12-2025,Tamil Nadu,Villupuram,607203,1,3
24-12-2025,Tamil Nadu,Villupuram,607204,1,4
24-12-2025,Tamil Nadu,Viluppuram,604151,1,3
24-12-2025,Tamil Nadu,Viluppuram,604202,1,7
24-12-2025,Tamil Nadu,Viluppuram,604204,0,3
24-12-2025,Tamil Nadu,Viluppuram,604301,1,10
24-12-2025,Tamil Nadu,Viluppuram,605104,0,7
24-12-2025,Tamil Nadu,Viluppuram,605108,0,8
24-12-2025,Tamil Nadu,Viluppuram,605301,4,7
24-12-2025,Tamil Nadu,Viluppuram,605302,0,2
24-12-2025,Tamil Nadu,Viluppuram,605402,3,10
24-12-2025,Tamil Nadu,Viluppuram,605502,0,2
24-12-2025,Tamil Nadu,Viluppuram,605602,0,11
24-12-2025,Tamil Nadu,Viluppuram,605702,0,4
24-12-2025,Tamil Nadu,Viluppuram,605801,1,2
24-12-2025,Tamil Nadu,Viluppuram,606206,0,19
24-12-2025,Tamil Nadu,Viluppuram,607101,0,3
24-12-2025,Tamil Nadu,Viluppuram,607104,0,1
24-12-2025,Tamil Nadu,Viluppuram,607107,0,6
24-12-2025,Tamil Nadu,Virudhunagar,623605,0,1
24-12-2025,Tamil Nadu,Virudhunagar,626101,15,35
24-12-2025,Tamil Nadu,Virudhunagar,626105,2,3
24-12-2025,Tamil Nadu,Virudhunagar,626107,0,1
24-12-2025,Tamil Nadu,Virudhunagar,626109,1,3
24-12-2025,Tamil Nadu,Virudhunagar,626110,0,7
24-12-2025,Tamil Nadu,Virudhunagar,626112,0,6
24-12-2025,Tamil Nadu,Virudhunagar,626113,3,4
24-12-2025,Tamil Nadu,Virudhunagar,626118,0,4
24-12-2025,Tamil Nadu,Virudhunagar,626119,4,2
24-12-2025,Tamil Nadu,Virudhunagar,626132,0,10
24-12-2025,Tamil Nadu,Virudhunagar,626137,0,2
24-12-2025,Tamil Nadu,Virudhunagar,626188,0,1
24-12-2025,Tamil Nadu,Virudhunagar,626203,4,25
24-12-2025,Tamil Nadu,Virudhunagar,626204,1,7
24-12-2025,Tamil Nadu,Virudhunagar,626205,0,2
25-12-2025,Tamil Nadu,Ariyalur,608901,2,2
25-12-2025,Tamil Nadu,Ariyalur,621714,0,2
25-12-2025,Tamil Nadu,Ariyalur,621801,0,1
25-12-2025,Tamil Nadu,Chengalpattu,600073,0,12
25-12-2025,Tamil Nadu,Chengalpattu,600130,0,3
